source_text	important_entities	informal_paraphrase	source_text_inform_score	informal_paraphrase_inform_score	informal_increase	is_manual_rewrite
Yes. I'll reserve that car.	[]	yea, yeah. i'll reserve that car	0.003856158349663	0.8722981810569763	0.8684420227073133	0
The event begins at 6 pm. I have completed your reservation. Enjoy!	['6 pm']	it starts at 6 pm i've done your reservation. Enjoy :)	0.0030251948628574	0.8716861605644226	0.8686609657015651	0
Can you help me to search some songs? I love Five Finger Death Punch 's songs. I really love Metal Songs. There are so many nice songs in the album Got your Six.	['Five Finger Death Punch', ' Got your Six', ' Metal']	can u help me search some songs? i love five finger death punch songs i love metal songs there are so many nice songs in the album got your 6	0.005036027636379	0.873734176158905	0.868698148522526	0
What is the weather forecast March 12th in Sacramento?	['Sacramento', 'March 12th']	hey bro, what about the weather in sacramento on march 12 ??	0.0116661824285984	0.8810555338859558	0.8693893514573574	1
No. That'll be all for now. Thank you.	[]	no, no. that'll be all for now. thanks :) Thanks	0.0053145592100918	0.8748977780342102	0.8695832188241184	0
Can you please tell me their phone number as well as if they charge admission?	[]	can you tell me their phone# and if they charge admission?	0.0039329542778432	0.8738791346549988	0.8699461803771555	0
At what time i shall able to watch that movie? Whether i could able to watch it on 2nd of this month.	['2nd of this month']	when i can watch that movie??? If I could watch it on 2nd of this month.	0.1235915720462799	0.993759036064148	0.870167464017868	0
yes, its correct	[]	yes its right.	0.0203947909176349	0.8907589912414551	0.8703642003238201	0
I like Football events very much. Can you find some events like that?	['Football']	I like football a lot. can u find some things like that?	0.0052727488800883	0.8757967352867126	0.8705239864066243	0
Thanks, can you also order me a cab. I want a ride to 301 Old San Francisco Road Level 2. My preference is for a Pool ride.	['301 Old San Francisco Road Level 2']	thanks u can also order me a cab. i want a ride to 301 Old San Francisco Road Level 2 I prefer a pool ride!	0.00316560594365	0.8739914894104004	0.8708258834667504	0
Eleven in the morning, please.	['Eleven in the morning']	11 in the morning plz.	0.0240382999181747	0.8950636386871338	0.871025338768959	0
Can you please confirm that you want to book a table for 2 at 11:30 am at the Bird Dog restaurant in Palo Alto for today.	['Bird Dog', ' Palo Alto', ' 11:30 am', ' today']	can you confirm u want to book a table for 2 at 11:30 am at the bird dog restaurant in palo alto today?	0.0036267028190195	0.8752121329307556	0.8715854301117361	0
Okay, you want to book an appointment with Apple Dental Practice on March 10th at 12:30 pm. Please confirm.	['Apple Dental Practice', ' 12:30 pm', ' March 10th']	ok you wanna book an appointment with apple dental practice on march 10 at 12:30 pm i think so please confirm it.	0.0028727971948683	0.8745603561401367	0.8716875589452684	0
Yes. I want to see it next Wednesday.	['next Wednesday']	yea, yeah. i want to see it next wed.	0.0044998019002377	0.876222550868988	0.8717227489687502	0
Please confirm your request: You are booking 1 room at the Doubletree By Hilton Hotel Fresno Convention Center in Fresno. You're checking in on March 4th, and checking out on March 9th.	['Doubletree By Hilton Hotel Fresno Convention Center', ' Fresno', ' March 4th', ' March 9th']	you are booking 1 room at the Doubletree by Hilton Hotel Fresno Convention Center in Fresno:) you're checking in on march 4th and checking out on march 9th	0.0059052994474768	0.878288209438324	0.8723829099908471	0
I would like to find two rooms in a hotel, so I have a place to stay there. I want the hotel to provide wifi.	[]	i wanna find 2 rooms in a hotel so i have a place to stay there. i want the hotel to have wifi	0.0031035982538014	0.875615656375885	0.8725120581220835	0
I would like to know my balance.	[]	i wanna check my balance	0.0034434648696333	0.8761226534843445	0.8726791886147112	1
If you want to call them you can at 925-307-7099. I regret to say, but the pets are not welcomed in the apartment.	['925-307-7099']	If you want to call them u can call them at 925-307-7099 sorry but the pets are not welcome in the apartment.	0.005605770740658	0.8783354759216309	0.8727297051809728	0
I'd like to find a room at Karma Sanctum Soho in London, UK for March 2nd.	['Karma Sanctum Soho', ' London, UK', ' March 2nd']	i wanna find a room at karma sanctum soho in london,uk for march 2	0.0112793389707803	0.8840369582176208	0.8727576192468405	0
Hello, I need a bus to Sacramento from Fresno on the 5th of March.	['Sacramento', '5th of March', 'Fresno']	hi, I wanna book a bus to sacramento from fresno on 5 march	0.0148524390533566	0.888156533241272	0.8733040941879153	1
Do you want to go check it out?	[]	do u wanna go check it out?	0.1197525039315223	0.9931695461273192	0.873417042195797	0
Sure, that sounds good. Please make a reservation.	[]	yeah that sounds good. Make a reservation.	0.0032332974951714	0.8766783475875854	0.873445050092414	0
Yes, I'd like to book the tickets.	[]	yes i wanna book the tickets	0.0048903925344347	0.8785871863365173	0.8736967938020825	0
I want to stay in a hotel. Please find hotels in Paris, France.	['Paris, France']	I wanna stay in a hotel. paris, france - find hotels	0.0034830218646675	0.877200722694397	0.8737177008297294	0
Sure. The balance of your checking account is currently $7,304.45.	['$7,304.45']	yeaj sure. ur balance is 7,304.45 bucks	0.0034055951982736	0.8773401379585266	0.873934542760253	1
Yes, I'd like to book the ticket.	[]	yes i wanna book the ticket	0.0042094569653272	0.8782922625541687	0.8740828055888414	0
Alfred Hitchcock is my favorite director. I really enjoy fight movies.	['Alfred Hitchcock', ' fight']	Alfred Hitchcock is my fav director! i like fight movies.	0.0035503793042153	0.8784112930297852	0.8748609137255698	0
I'd like to visit Seattle, WA. I've heard that the Seattle Vs La Angels games can be entertaining affairs.	['Seattle Vs La Angels', ' Seattle, WA']	i wanna go to Seattle WA i've heard that the Seattle Vs La Angels games are fun.	0.0042790593579411	0.8792325854301453	0.8749535260722041	0
When do you want to pick it up?	[]	when do u wanna pick it up?	0.1144447848200798	0.9894651174545288	0.875020332634449	0
That one sounds good. Can you schedule a visit?	[]	That one sounds like a good one. can u schedule a visit to?	0.003112236270681	0.8783460855484009	0.8752338492777199	0
Yes. What type of song is this?	[]	yea, yeah. what kind of song is this?	0.0095302164554595	0.8850293159484863	0.8754990994930267	0
Please can you look for March 4th?	['March 4th']	plz look for March 4th	0.0169953852891922	0.8933306336402893	0.8763352483510971	1
I am departing from Long Beach on the 14th of this month, and would like to go to SD.	['Long Beach', ' 14th of this month', ' SD']	i'm leaving from long beach on the 14th of this month and i wanna go to SD.	0.0148889869451522	0.8924589157104492	0.8775699287652969	0
Yes I confirm all.	[]	yea, i say yes.	0.0200208630412817	0.8976315855979919	0.8776107225567102	0
No, but thank you.	[]	no but thanks	0.0081103844568133	0.885958731174469	0.8778483467176557	0
Can you please confirm that you want a table for 4 on March 5th at 4:45 pm at 1760 in San Francisco.	['1760', 'San Francisco', '4:45 pm', 'March 5th']	plz confirm that u need a table for 4 on March 5th at 4:45 pm at 1760 in sf	0.0043487958610057	0.8822841048240662	0.8779353089630604	1
Sure, you can contact them at 1 40 62 05 00 and entry is free.	['1 40 62 05 00']	yes u can call them at 1 40 620500 and entry is free	0.0381418876349926	0.9162399172782898	0.8780980296432972	0
You might like Autry Museum of the American West.	['Autry Museum of the American West']	u may like autry museum of american west.	0.0223171357065439	0.9004272222518921	0.8781100865453482	1
I will be meeting someone in Phoenix. But before that someone told me to check out Diamondbacks Vs Mets game. Can you find dates for this event?	['Diamondbacks Vs Mets', ' Phoenix']	i'm going to meet someone in phoenix. but before that someone said check out diamondbacks vs mets game. can u find dates for this?	0.0040892171673476	0.8825008273124695	0.8784116101451218	0
This is good. How much does it cost?	[]	cool. and how much?	0.00452760187909	0.8830313682556152	0.8785037663765252	1
No that's it, thank you very much for your help.	[]	no thats it thanks for your help	0.0097932303324341	0.8891465067863464	0.8793532764539123	0
No, it isn't. There are two people in my group.	[]	no it isnt. there are 2 people in my group.	0.0050803888589143	0.885345995426178	0.8802656065672636	0
Sure, when do you want it? Also what time and until what day?	[]	sure when do you want it? AND WHAT TIME AND UNTIL WHAT DAY?	0.07825368642807	0.9588789939880372	0.880625307559967	0
That is great. Thanks.	[]	That's a great one! thanks :-)	0.0343936495482921	0.9150378704071044	0.8806442208588123	0
Fume in Napa might work for you.	['Fume', 'Napa']	Fume in napa can be ok for u	0.1022117957472801	0.9830411672592164	0.8808293715119362	1
I see, thank you very much!	[]	I see, thanks alot!	0.06123498827219	0.9420687556266784	0.8808337673544884	0
Search it in San Jose that is my current location and the convenient one.	['San Jose']	search it in san jose, that's where i live and the best one	0.0062205558642745	0.8874045610427856	0.8811840051785111	0
Your rooms are booked successfully.	[]	your rooms are booked ok!	0.0181330516934394	0.8995434641838074	0.8814104124903679	0
Okay. Can you help me look for a bus heading to SF. I'll need four tickets.	['SF']	ok, okay... can you help me find a bus heading to SF? i need 4 tickets.	0.0062859817408025	0.8877724409103394	0.8814864591695368	0
I would like to search for the event White Sox Vs Angels in Chi-town.	['White Sox Vs Angels', ' Chi-town']	i want to search for white sox vs angels in chi-town!	0.004473393317312	0.8865684866905212	0.8820950933732092	0
What date do you want to check in and how long with you be staying.	[]	what date do u wanna check in and how long you are staying.	0.1116817221045494	0.994247555732727	0.8825658336281776	0
No, that was all. Thanks.	[]	no that was all. thanks :-)	0.0096388757228851	0.8922378420829773	0.8825989663600922	0
I see, that is great! Are there any houses there which provides laundry services?	[]	i see thats awesome! are there any laundry houses out there?	0.0040350318886339	0.8866546750068665	0.8826196431182325	0
Thank you for you help	[]	thanks for ur help.	0.009318945929408	0.8922701478004456	0.8829512018710375	0
Thank you. Enjoy!	[]	thanks :) Thanks Enjoy :)	0.0127213420346379	0.8958774209022522	0.8831560788676143	0
Thanks for your valuable help	[]	thanks for your help :-)	0.0199315939098596	0.9047071933746338	0.8847755994647741	0
That will work. Can you reserve it please?	[]	that'll work. can u reserve it please?	0.0039277831092476	0.8891515731811523	0.8852237900719047	0
Great. Enjoy.	[]	i think it's great. Enjoy :)	0.0110140526667237	0.8964231610298157	0.885409108363092	0
Okay, you would like 4 tickets for a bus traveling from Anaheim to San Diego on March 2nd at 3:15 pm, is this correct?	['Anaheim', ' San Diego', ' March 2nd', ' 3:15 pm']	ok you want 4 tickets for a bus from ananaheim to san diego on march 2nd at 3:15 pm is that right?	0.003335278481245	0.8888501524925232	0.8855148740112782	0
I am searching for an apartment with 4 bed rooms in Berkeley.	['Berkeley']	i wanna book an apartment with 4 bedrooms in berkeley	0.0032636700198054	0.8890073895454407	0.8857437195256352	1
Sure, it is my pleasure to assist you. Enjoy!	[]	Sure, it's my pleasure to help u. Enjoy :)	0.0032397212926298	0.88901287317276	0.8857731518801302	0
Yes, I am picking it up there.	[]	yeah i'm picking it up there	0.0106734121218323	0.8964567184448242	0.8857833063229918	0
yes, I'd like to rent a vehicle	[]	yeah i wanna rent a car	0.0562931858003139	0.9424219727516174	0.8861287869513035	0
That is godo	[]	That's godoooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo	0.0449992381036281	0.9313533306121826	0.8863540925085545	0
Okay. you want to play Generation Why on my bedroom speaker. Please confirm.	['Generation Why']	ok, okay... you wanna play Generation Why on my bedroom speaker. i think so please confirm it.	0.0032650197390466	0.8899022936820984	0.8866372739430517	0
My bonus is more than I expected this month. So, I want to do something interesting. I'm leaning toward the popular Crystal Palace Vs Norwich in London, UK. Do you have information on that?	['Crystal Palace Vs Norwich', ' London, UK']	my bonus is more than i expected this month so i wanna do something interesting. I'm leaning towards Crystal Palace Vs Norwich in London, UK do u know that?	0.003909011837095	0.8905750513076782	0.8866660394705832	0
